,銘柄番号,企業名,時期,売上高,営業利益,経常利益,純利益,1株益,1株配
1385,"7186
",コンコルディア・フィナンシャルグループ,会19.3予,--,--,--,--,--,--
1386,"7201
",日産自動車,連14.3,"10,482,520","498,365","527,189","389,034",92.8,30
1387,"7201
",日産自動車,連15.3,"11,375,207","589,561","694,232","457,574",109.2,33
1388,"7201
",日産自動車,連16.3,"12,189,519","793,278","862,272","523,841",125.0,42
1389,"7201
",日産自動車,連17.3,"11,720,041","742,228","864,733","663,499",165.9,48
1390,"7201
",日産自動車,連18.3,"11,951,169","574,760","750,302","746,892",191.0,53
1391,"7201
",日産自動車,連19.3予,--,--,--,--,--,--
1392,"7201
",日産自動車,連20.3予,--,--,--,--,--,--
1393,"7201
",日産自動車,中18.9,"5,532,722","210,335","329,932","246,258",63.0,28.5
1394,"7201
",日産自動車,中19.9予,--,--,--,--,--,--
1395,"7201
",日産自動車,会19.3予,--,--,--,--,--,--
1396,"7202
",いすゞ自動車,連14.3*,"1,760,858","174,249","186,620","119,316",140.9,24
1397,"7202
",いすゞ自動車,連15.3*,"1,879,442","171,111","187,411","117,060",139.3,30
1398,"7202
",いすゞ自動車,連16.3,"1,926,967","171,559","186,690","114,676",138.4,32
1399,"7202
",いすゞ自動車,連17.3,"1,953,186","146,444","152,022","93,858",119.1,32
1400,"7202
",いすゞ自動車,連18.3,"2,070,359","166,765","173,616","105,663",134.2,33
1401,"7202
",いすゞ自動車,連19.3予,--,--,--,--,--,--
1402,"7202
",いすゞ自動車,連20.3予,--,--,--,--,--,--
1403,"7202
",いすゞ自動車,中18.9,"1,035,043","87,491","93,292","56,434",73.0,18
1404,"7202
",いすゞ自動車,中19.9予,--,--,--,--,--,--
1405,"7202
",いすゞ自動車,会19.3予,--,--,--,--,--,--
1406,"7203
",トヨタ自動車,◎14.3,"25,691,911","2,292,112","2,441,080","1,823,119",575.3,165
1407,"7203
",トヨタ自動車,◎15.3,"27,234,521","2,750,564","2,892,828","2,173,338",688.0,200
1408,"7203
",トヨタ自動車,◎16.3,"28,403,118","2,853,971","2,983,381","2,312,694",741.4,210
1409,"7203
",トヨタ自動車,◎17.3,"27,597,193","1,994,372","2,193,825","1,831,109",605.5,210
1410,"7203
",トヨタ自動車,◎18.3,"29,379,510","2,399,862","2,620,429","2,493,983",842.0,220
1411,"7203
",トヨタ自動車,◎19.3予,--,--,--,--,--,--
1412,"7203
",トヨタ自動車,◎20.3予,--,--,--,--,--,--
1413,"7203
",トヨタ自動車,中18.9,"14,674,006","1,261,845","1,548,809","1,242,392",427.0,100
1414,"7203
",トヨタ自動車,中19.9予,--,--,--,--,--,--
1415,"7203
",トヨタ自動車,会19.3予,--,--,--,--,--,--
1416,"7205
",日野自動車,連14.3,"1,699,573","112,185","109,141","89,127",155.8,38
1417,"7205
",日野自動車,連15.3,"1,685,298","105,519","104,600","74,500",130.1,40
1418,"7205
",日野自動車,連16.3,"1,745,540","98,287","95,892","65,130",113.6,38
1419,"7205
",日野自動車,連17.3,"1,683,720","71,178","72,042","49,408",86.2,26
1420,"7205
",日野自動車,連18.3,"1,837,982","80,331","80,422","51,361",89.5,28
1421,"7205
",日野自動車,連19.3予,--,--,--,--,--,--
1422,"7205
",日野自動車,連20.3予,--,--,--,--,--,--
1423,"7205
",日野自動車,中18.9,"957,847","38,177","37,915","24,118",42.0,14
1424,"7205
",日野自動車,中19.9予,--,--,--,--,--,--
1425,"7205
",日野自動車,会19.3予,--,--,--,--,--,--
1426,"7211
",三菱自動車,連14.3,"2,093,409","123,434","129,472","104,664",156.6,25特
1427,"7211
",三菱自動車,連15.3,"2,180,728","135,913","151,616","118,170",120.2,16
1428,"7211
",三菱自動車,連16.3,"2,267,849","138,377","141,027","72,575",73.8,16
1429,"7211
",三菱自動車,連17.3,"1,906,632","5,118","8,944","-198,524",-164.1,10
1430,"7211
",三菱自動車,連18.3,"2,192,389","98,201","110,127","107,619",72.2,17
1431,"7211
",三菱自動車,連19.3予,--,--,--,--,--,--
1432,"7211
",三菱自動車,連20.3予,--,--,--,--,--,--
1433,"7211
",三菱自動車,中18.9,"1,169,328","56,864","68,342","51,857",34.8,10
1434,"7211
",三菱自動車,中19.9予,--,--,--,--,--,--
1435,"7211
",三菱自動車,会19.3予,--,--,--,--,--,--
1436,"7261
",マツダ,連14.3*,"2,692,238","182,121","140,651","135,699",227.0,5
1437,"7261
",マツダ,連15.3,"3,033,899","202,888","212,566","158,808",265.6,10
1438,"7261
",マツダ,連16.3,"3,406,603","226,775","223,563","134,419",224.9,30
1439,"7261
",マツダ,連17.3,"3,214,363","125,687","139,512","93,780",156.9,35
1440,"7261
",マツダ,連18.3,"3,474,024","146,421","172,133","112,057",182.9,35
1441,"7261
",マツダ,連19.3予,--,--,--,--,--,--
1442,"7261
",マツダ,連20.3予,--,--,--,--,--,--
1443,"7261
",マツダ,中18.9,"1,729,088","30,872","54,521","24,377",38.7,15
1444,"7261
",マツダ,中19.9予,--,--,--,--,--,--
1445,"7261
",マツダ,会19.3予,--,--,--,--,--,--
1446,"7267
",ホンダ,◎14.3,"11,842,451","750,281","728,940","574,107",318.5,82
1447,"7267
",ホンダ,◇15.3,"13,328,099","670,603","806,237","509,435",282.7,88
1448,"7267
",ホンダ,◇16.3,"14,601,151","503,376","635,450","344,531",191.2,88
1449,"7267
",ホンダ,◇17.3,"13,999,200","840,711","1,006,986","616,569",342.1,92
1450,"7267
",ホンダ,◇18.3,"15,361,146","833,558","1,114,973","1,059,337",590.8,100
1451,"7267
",ホンダ,◇19.3予,--,--,--,--,--,--
1452,"7267
",ホンダ,◇20.3予,--,--,--,--,--,--
1453,"7267
",ホンダ,中18.9,"7,865,845","513,858","641,324","455,101",257.4,55
1454,"7267
",ホンダ,中19.9予,--,--,--,--,--,--
1455,"7267
",ホンダ,会19.3予,--,--,--,--,--,--
1456,"7269
",スズキ,連14.3,"2,938,314","187,747","197,842","107,484",191.6,24
1457,"7269
",スズキ,連15.3,"3,015,461","179,424","194,318","96,862",172.7,27
1458,"7269
",スズキ,連16.3,"3,180,659","195,308","209,109","116,660",235.0,32
1459,"7269
",スズキ,連17.3,"3,169,542","266,685","286,693","159,956",362.5,44
1460,"7269
",スズキ,連18.3,"3,757,219","374,182","382,787","215,730",488.9,74
1461,"7269
",スズキ,連19.3予,--,--,--,--,--,--
1462,"7269
",スズキ,連20.3予,--,--,--,--,--,--
1463,"7269
",スズキ,中18.9,"1,929,434","198,454","232,304","136,183",306.4,37
1464,"7269
",スズキ,中19.9予,--,--,--,--,--,--
1465,"7269
",スズキ,会19.3予,--,--,--,--,--,--
1466,"7270
",ＳＵＢＡＲＵ,連14.3,"2,408,129","326,489","314,437","206,616",264.8,53記
1467,"7270
",ＳＵＢＡＲＵ,連15.3,"2,877,913","423,045","393,648","261,873",335.6,68
1468,"7270
",ＳＵＢＡＲＵ,連16.3,"3,232,258","565,589","576,972","436,654",559.5,144
1469,"7270
",ＳＵＢＡＲＵ,連17.3,"3,325,992","410,810","394,330","282,354",365.8,144
1470,"7270
",ＳＵＢＡＲＵ,連18.3,"3,405,221","379,447","379,934","220,354",287.4,144
1471,"7270
",ＳＵＢＡＲＵ,連19.3予,--,--,--,--,--,--
1472,"7270
",ＳＵＢＡＲＵ,連20.3予,--,--,--,--,--,--
1473,"7270
",ＳＵＢＡＲＵ,中18.9,"1,486,810","55,040","60,010","44,312",57.8,72
1474,"7270
",ＳＵＢＡＲＵ,中19.9予,--,--,--,--,--,--
1475,"7270
",ＳＵＢＡＲＵ,会19.3予,--,--,--,--,--,--
1476,"7272
",ヤマハ発動機,連15.12,"1,615,350","120,436","125,231","60,023",171.9,44
1477,"7272
",ヤマハ発動機,連16.12,"1,502,834","108,594","102,073","63,153",180.8,60
1478,"7272
",ヤマハ発動機,連17.12,"1,670,090","149,782","154,826","101,603",290.9,88
1479,"7272
",ヤマハ発動機,連18.12予,--,--,--,--,--,--
1480,"7272
",ヤマハ発動機,連19.12予,--,--,--,--,--,--
1481,"7272
",ヤマハ発動機,中18.6,"851,314","82,246","79,335","56,984",163.2,45
1482,"7272
",ヤマハ発動機,中19.6予,--,--,--,--,--,--
1483,"7272
",ヤマハ発動機,四17.1-9,"1,250,696","120,849","124,080","89,182",255.4,
1484,"7272
",ヤマハ発動機,四18.1-9,"1,261,952","115,505","113,382","81,763",234.1,
1485,"7272
",ヤマハ発動機,会18.12予,--,--,--,--,--,--
1486,"7731
",ニコン,連14.3,"980,556","62,941","61,725","46,824",118.1,32
1487,"7731
",ニコン,連15.3,"857,782","43,412","46,368","18,364",46.3,32
1488,"7731
",ニコン,連16.3,"822,915","36,701","42,870","22,192",56.0,18
1489,"7731
",ニコン,◇17.3,"749,273",774,"3,068","3,967",10.0,16
1490,"7731
",ニコン,◇18.3,"717,078","56,236","56,257","34,772",87.8,36
1491,"7731
",ニコン,◇19.3予,--,--,--,--,--,--
1492,"7731
",ニコン,◇20.3予,--,--,--,--,--,--
1493,"7731
",ニコン,中18.9,"335,748","30,641","33,890","22,822",57.6,30
1494,"7731
",ニコン,中19.9予,--,--,--,--,--,--
1495,"7731
",ニコン,会19.3予,--,--,--,--,--,--
1496,"7733
",オリンパス,連14.3,"713,286","73,445","50,913","13,627",41.1,0
1497,"7733
",オリンパス,連15.3,"764,671","90,962","72,782","-8,737",-25.5,10
1498,"7733
",オリンパス,連16.3,"804,578","104,464","90,898","62,594",182.9,17
1499,"7733
",オリンパス,◇17.3,"740,557","71,192","62,481","42,783",125.0,28
1500,"7733
",オリンパス,◇18.3,"786,497","81,029","76,665","57,064",166.8,28
1501,"7733
",オリンパス,◇19.3予,--,--,--,--,--,--
1502,"7733
",オリンパス,◇20.3予,--,--,--,--,--,--
1503,"7733
",オリンパス,中18.9,"381,849","2,985","-2,781","-5,494",-16.1,0
1504,"7733
",オリンパス,中19.9予,--,--,--,--,--,--
1505,"7733
",オリンパス,会19.3予,--,--,--,--,--,--
1506,"7735
",ＳＣＲＥＥＮホールディングス,連14.3*,"235,946","8,902","8,394","5,418",114.2,15
1507,"7735
",ＳＣＲＥＥＮホールディングス,連15.3*,"237,645","17,167","16,096","12,122",255.4,35
1508,"7735
",ＳＣＲＥＥＮホールディングス,連16.3*,"259,675","23,557","23,178","18,815",396.8,60
1509,"7735
",ＳＣＲＥＥＮホールディングス,連17.3,"300,233","33,731","32,019","24,168",512.0,87
1510,"7735
",ＳＣＲＥＥＮホールディングス,連18.3,"339,368","42,725","41,329","28,507",608.6,110
1511,"7735
",ＳＣＲＥＥＮホールディングス,連19.3予,--,--,--,--,--,--
1512,"7735
",ＳＣＲＥＥＮホールディングス,連20.3予,--,--,--,--,--,--
1513,"7735
",ＳＣＲＥＥＮホールディングス,中18.9,"170,081","15,188","15,306","9,585",205.5,0
1514,"7735
",ＳＣＲＥＥＮホールディングス,中19.9予,--,--,--,--,--,--
1515,"7735
",ＳＣＲＥＥＮホールディングス,会19.3予,--,--,--,--,--,--
1516,"7751
",キヤノン,◎15.12,"3,800,271","355,210","347,438","220,209",201.7,150
1517,"7751
",キヤノン,◎16.12,"3,401,487","228,866","244,651","150,650",138.0,150
1518,"7751
",キヤノン,◎17.12,"4,080,015","331,479","353,884","241,923",222.9,160記
1519,"7751
",キヤノン,◎18.12予,--,--,--,--,--,--
1520,"7751
",キヤノン,◎19.12予,--,--,--,--,--,--
1521,"7751
",キヤノン,中18.6,"1,967,099","175,046","195,880","134,783",124.8,80
1522,"7751
",キヤノン,中19.6予,--,--,--,--,--,--
1523,"7751
",キヤノン,四17.1-9,"2,959,724","252,443","265,367","187,320",172.3,
1524,"7751
",キヤノン,四18.1-9,"2,893,597","243,374","262,930","181,041",167.7,
1525,"7751
",キヤノン,会18.12予,--,--,--,--,--,--
1526,"7752
",リコー,◇14.3,"2,195,696","120,345","118,063","72,818",100.4,33
1527,"7752
",リコー,◇15.3,"2,231,942","115,765","112,297","68,562",94.6,34
1528,"7752
",リコー,◇16.3,"2,209,028","102,295","95,684","62,975",86.9,35
1529,"7752
",リコー,◇17.3,"2,028,899","33,880","29,955","3,489",4.8,35記
1530,"7752
",リコー,◇18.3,"2,063,363","-115,676","-124,182","-135,372",-186.8,15
1531,"7752
",リコー,◇19.3予,--,--,--,--,--,--
1532,"7752
",リコー,◇20.3予,--,--,--,--,--,--
1533,"7752
",リコー,中18.9,"988,256","52,008","50,077","36,045",49.7,10
1534,"7752
",リコー,中19.9予,--,--,--,--,--,--
1535,"7752
",リコー,会19.3予,--,--,--,--,--,--
1536,"7762
",シチズン時計,連14.3,"309,994","23,706","25,307","17,434",53.8,13
1537,"7762
",シチズン時計,連15.3,"328,456","27,889","31,403","17,572",54.2,16
1538,"7762
",シチズン時計,連16.3,"348,267","30,467","30,619","13,201",41.3,17
1539,"7762
",シチズン時計,連17.3,"312,559","21,501","21,985","16,573",52.1,17
1540,"7762
",シチズン時計,連18.3,"320,047","24,920","26,664","19,303",60.7,22記
1541,"7762
",シチズン時計,連19.3予,--,--,--,--,--,--
1542,"7762
",シチズン時計,連20.3予,--,--,--,--,--,--
1543,"7762
",シチズン時計,中18.9,"154,406","10,959","13,133","8,375",26.3,10
1544,"7762
",シチズン時計,中19.9予,--,--,--,--,--,--
1545,"7762
",シチズン時計,会19.3予,--,--,--,--,--,--
1546,"7911
",凸版印刷,連14.3*,"1,532,042","35,721","37,717","20,621",64.2,36
1547,"7911
",凸版印刷,連15.3*,"1,526,914","40,876","45,245","22,868",71.3,36
1548,"7911
",凸版印刷,連16.3*,"1,474,682","48,532","51,854","35,245",110.1,36
1549,"7911
",凸版印刷,連17.3*,"1,431,595","51,601","49,698","32,535",101.5,40
1550,"7911
",凸版印刷,連18.3*,"1,452,751","52,290","54,638","42,267",131.3,40
1551,"7911
",凸版印刷,連19.3*予,--,--,--,--,--,--
1552,"7911
",凸版印刷,連20.3予,--,--,--,--,--,--
1553,"7911
",凸版印刷,中18.9*,"698,233","10,763","13,706","8,223",25.6,20
1554,"7911
",凸版印刷,中19.9予,--,--,--,--,--,--
1555,"7911
",凸版印刷,会19.3予,--,--,--,--,--,--
1556,"7912
",大日本印刷,連14.3*,"1,448,550","50,098","53,285","25,641",79.6,64
1557,"7912
",大日本印刷,連15.3*,"1,462,118","48,173","53,759","26,923",83.6,64
1558,"7912
",大日本印刷,連16.3*,"1,455,916","45,471","52,651","33,587",106.2,64
1559,"7912
",大日本印刷,連17.3*,"1,410,172","31,410","36,740","25,226",81.6,64
1560,"7912
",大日本印刷,連18.3*,"1,412,251","46,372","50,971","27,501",90.8,64
1561,"7912
",大日本印刷,連19.3予,--,--,--,--,--,--
1562,"7912
",大日本印刷,連20.3予,--,--,--,--,--,--
1563,"7912
",大日本印刷,中18.9,"685,563","22,832","25,848","16,932",56.1,32
1564,"7912
",大日本印刷,中19.9予,--,--,--,--,--,--
1565,"7912
",大日本印刷,会19.3予,--,--,--,--,--,--
1566,"7951
",ヤマハ,連14.3,"410,304","25,994","26,146","22,898",118.3,27
1567,"7951
",ヤマハ,連15.3,"432,177","30,135","31,231","24,929",128.8,36
1568,"7951
",ヤマハ,連16.3,"435,477","40,663","40,907","32,633",168.9,44
1569,"7951
",ヤマハ,連17.3,"408,248","44,302","44,926","46,719",249.2,52
1570,"7951
",ヤマハ,連18.3,"432,967","48,833","49,233","54,378",291.8,56
1571,"7951
",ヤマハ,連19.3予,--,--,--,--,--,--
1572,"7951
",ヤマハ,連20.3予,--,--,--,--,--,--
1573,"7951
",ヤマハ,中18.9,"214,616","28,505","29,767","21,882",120.3,30
1574,"7951
",ヤマハ,中19.9予,--,--,--,--,--,--
1575,"7951
",ヤマハ,会19.3予,--,--,--,--,--,--
1576,"8001
",伊藤忠商事,◇14.3,"5,587,526","283,011","360,762","245,312",155.2,46
1577,"8001
",伊藤忠商事,◇15.3,"5,591,435","384,960","418,515","300,569",189.1,46
1578,"8001
",伊藤忠商事,◇16.3,"5,083,536","137,948","322,749","240,376",152.1,50
1579,"8001
",伊藤忠商事,◇17.3,"4,838,464","298,422","499,855","352,221",223.7,55
1580,"8001
",伊藤忠商事,◇18.3,"5,510,059","294,104","537,858","400,333",257.9,70
1581,"8001
",伊藤忠商事,◇19.3予,--,--,--,--,--,--
1582,"8001
",伊藤忠商事,◇20.3予,--,--,--,--,--,--
1583,"8001
",伊藤忠商事,中18.9,"5,460,924","362,337","357,966","258,002",166.5,37
1584,"8001
",伊藤忠商事,中19.9予,--,--,--,--,--,--
1585,"8001
",伊藤忠商事,会19.3予,--,--,--,--,--,--
1586,"8002
",丸紅,◇14.3,"7,055,700","110,060","236,373","210,945",121.5,25
1587,"8002
",丸紅,◇15.3,"7,834,295","23,632","124,614","105,604",60.9,26
1588,"8002
",丸紅,◇16.3,"7,300,299","-15,100","90,559","62,264",35.9,21
1589,"8002
",丸紅,◇17.3,"7,128,805","74,137","200,271","155,350",88.1,23
1590,"8002
",丸紅,◇18.3,"7,540,337","81,522","255,004","211,259",119.4,31
1591,"8002
",丸紅,◇19.3予,--,--,--,--,--,--
1592,"8002
",丸紅,◇20.3予,--,--,--,--,--,--
1593,"8002
",丸紅,中18.9,"4,097,473","109,319","193,967","151,976",86.4,17
1594,"8002
",丸紅,中19.9予,--,--,--,--,--,--
1595,"8002
",丸紅,会19.3予,--,--,--,--,--,--
1596,"8015
",豊田通商,連14.3,"7,743,237","161,321","163,438","73,034",208.0,50
1597,"8015
",豊田通商,連15.3,"8,663,460","169,456","156,267","67,571",192.2,56
1598,"8015
",豊田通商,連16.3,"8,170,237","140,299","128,095","-43,714",-124.3,62
1599,"8015
",豊田通商,◇17.3,"5,797,362","133,669","140,895","107,903",306.6,70
1600,"8015
",豊田通商,◇18.3,"6,491,035","182,696","209,749","130,228",370.1,94
1601,"8015
",豊田通商,◇19.3予,--,--,--,--,--,--
1602,"8015
",豊田通商,◇20.3予,--,--,--,--,--,--
1603,"8015
",豊田通商,中18.9,"3,361,485","107,442","121,417","78,615",223.4,50
1604,"8015
",豊田通商,中19.9予,--,--,--,--,--,--
1605,"8015
",豊田通商,会19.3予,--,--,--,--,--,--
1606,"8028
",ユニー・ファミリーマートホールディングス,連14.2,"345,603","43,310","47,315","22,611",238.2,102
1607,"8028
",ユニー・ファミリーマートホールディングス,連15.2,"374,430","40,417","42,520","25,672",270.5,106
1608,"8028
",ユニー・ファミリーマートホールディングス,連16.2,"427,676","48,734","51,888","21,067",221.9,110
1609,"8028
",ユニー・ファミリーマートホールディングス,◇17.2,"843,815","32,976","33,695","21,585",195.1,112
1610,"8028
",ユニー・ファミリーマートホールディングス,◇18.2,"1,275,300","27,974","28,639","33,656",265.8,112
1611,"8028
",ユニー・ファミリーマートホールディングス,◇19.2予,--,--,--,--,--,--
1612,"8028
",ユニー・ファミリーマートホールディングス,◇20.2予,--,--,--,--,--,--
1613,"8028
",ユニー・ファミリーマートホールディングス,中18.8,"641,839","48,826","48,655","30,385",240.1,63.5
1614,"8028
",ユニー・ファミリーマートホールディングス,中19.8予,--,--,--,--,--,--
1615,"8028
",ユニー・ファミリーマートホールディングス,会19.2予,--,--,--,--,--,--
1616,"8031
",三井物産,◇14.3,"5,731,918","270,784","550,517","350,093",192.2,59
1617,"8031
",三井物産,◇15.3,"5,404,930","190,270","431,827","306,490",171.0,64
1618,"8031
",三井物産,◇16.3,"4,759,694","121,036","24,329","-83,410",-46.5,64
1619,"8031
",三井物産,◇17.3,"4,363,969","260,440","460,791","306,136",171.2,55
1620,"8031
",三井物産,◇18.3,"4,892,149","254,622","544,384","418,479",237.7,70
1621,"8031
",三井物産,◇19.3予,--,--,--,--,--,--
1622,"8031
",三井物産,◇20.3予,--,--,--,--,--,--
1623,"8031
",三井物産,中18.9,"3,213,342","160,212","316,105","222,870",128.2,40
1624,"8031
",三井物産,中19.9予,--,--,--,--,--,--
1625,"8031
",三井物産,会19.3予,--,--,--,--,--,--
1626,"8035
",東京エレクトロン,連14.3,"612,170","32,204","35,487","-19,408",-108.3,50
1627,"8035
",東京エレクトロン,連15.3,"613,124","88,113","92,949","71,888",401.1,143
1628,"8035
",東京エレクトロン,連16.3,"663,948","116,788","119,399","77,891",461.1,237
1629,"8035
",東京エレクトロン,連17.3,"799,719","155,697","157,549","115,208",702.3,352
1630,"8035
",東京エレクトロン,連18.3,"1,130,728","281,172","280,737","204,371","1,245",624
1631,"8035
",東京エレクトロン,連19.3予,--,--,--,--,--,--
1632,"8035
",東京エレクトロン,連20.3予,--,--,--,--,--,--
1633,"8035
",東京エレクトロン,中18.9,"691,034","175,418","181,247","135,294",824.7,413
1634,"8035
",東京エレクトロン,中19.9予,--,--,--,--,--,--
1635,"8035
",東京エレクトロン,会19.3予,--,--,--,--,--,--
1636,"8053
",住友商事,◇14.3,"3,317,406","171,750","304,246","223,064",178.6,47
1637,"8053
",住友商事,◇15.3,"3,762,236","-84,374","-18,561","-73,170",-58.6,50
1638,"8053
",住友商事,◇16.3,"4,010,808","113,722","140,116","74,546",59.7,50
1639,"8053
",住友商事,◇17.3,"3,996,974","109,128","213,101","170,889",136.9,50
1640,"8053
",住友商事,◇18.3,"4,827,323","229,909","412,295","308,521",247.1,62
1641,"8053
",住友商事,◇19.3予,--,--,--,--,--,--
1642,"8053
",住友商事,◇20.3予,--,--,--,--,--,--
1643,"8053
",住友商事,中18.9,"2,479,917","137,722","227,597","179,317",143.6,37
1644,"8053
",住友商事,中19.9予,--,--,--,--,--,--
1645,"8053
",住友商事,会19.3予,--,--,--,--,--,--
1646,"8058
",三菱商事,◇14.3,"7,635,168","198,095","531,954","361,359",219.3,68
1647,"8058
",三菱商事,◇15.3,"7,669,489","212,059","574,722","400,574",246.4,70記
1648,"8058
",三菱商事,◇16.3,"6,925,582","10,304","-92,823","-149,395",-93.7,50
1649,"8058
",三菱商事,◇17.3,"6,425,761","401,138","601,440","440,293",277.8,80
1650,"8058
",三菱商事,◇18.3,"7,567,394","474,389","812,722","560,173",353.3,110
1651,"8058
",三菱商事,◇19.3予,--,--,--,--,--,--
1652,"8058
",三菱商事,◇20.3予,--,--,--,--,--,--
1653,"8058
",三菱商事,中18.9,"7,943,248","289,190","450,554","309,309",195.0,62
1654,"8058
",三菱商事,中19.9予,--,--,--,--,--,--
1655,"8058
",三菱商事,会19.3予,--,--,--,--,--,--
1656,"8233
",高島屋,連14.2*,"904,180","29,099","33,350","18,716",113.5,20
1657,"8233
",高島屋,連15.2*,"912,523","32,022","35,904","22,581",132.6,20
1658,"8233
",高島屋,連16.2*,"929,588","32,972","37,785","23,829",135.8,24
1659,"8233
",高島屋,連17.2*,"923,601","34,000","37,215","20,870",119.4,24
1660,"8233
",高島屋,連18.2*,"949,572","35,318","38,606","23,658",135.4,24
1661,"8233
",高島屋,連19.2*予,--,--,--,--,--,--
1662,"8233
",高島屋,連20.2予,--,--,--,--,--,--
1663,"8233
",高島屋,中18.8*,"441,524","13,420","16,125","8,782",50.3,12
1664,"8233
",高島屋,中19.8予,--,--,--,--,--,--
1665,"8233
",高島屋,会19.2予,--,--,--,--,--,--
1666,"8252
",丸井グループ,連14.3,"416,460","27,146","27,698","15,409",56.3,18
1667,"8252
",丸井グループ,連15.3,"404,947","28,042","28,002","16,036",58.9,19
1668,"8252
",丸井グループ,連16.3,"245,867","29,615","29,163","17,771",70.7,22
1669,"8252
",丸井グループ,連17.3,"237,022","31,253","31,139","18,724",80.2,33
1670,"8252
",丸井グループ,連18.3,"238,999","35,243","35,145","20,907",93.2,38
1671,"8252
",丸井グループ,連19.3予,--,--,--,--,--,--
1672,"8252
",丸井グループ,連20.3予,--,--,--,--,--,--
1673,"8252
",丸井グループ,中18.9,"123,255","19,781","19,227","12,477",56.9,23
1674,"8252
",丸井グループ,中19.9予,--,--,--,--,--,--
1675,"8252
",丸井グループ,会19.3予,--,--,--,--,--,--
1676,"8253
",クレディセゾン,連14.3,"247,577","36,336","44,426","25,569",139.2,30
1677,"8253
",クレディセゾン,連15.3,"259,076","40,161","43,687","12,628",68.8,30
1678,"8253
",クレディセゾン,連16.3,"269,919","36,593","43,802","26,163",147.4,35
1679,"8253
",クレディセゾン,連17.3,"278,944","31,213","53,065","42,253",258.7,35
1680,"8253
",クレディセゾン,連18.3,"292,183","40,771","56,717","38,329",234.7,35
1681,"8253
",クレディセゾン,連19.3予,--,--,--,--,--,--
1682,"8253
",クレディセゾン,連20.3予,--,--,--,--,--,--
1683,"8253
",クレディセゾン,中18.9,"150,215","20,060","26,854","18,427",112.8,0
1684,"8253
",クレディセゾン,中19.9予,--,--,--,--,--,--
1685,"8253
",クレディセゾン,会19.3予,--,--,--,--,--,--
1686,"8267
",イオン,連14.2,"6,395,142","171,432","176,854","45,600",55.9,26
1687,"8267
",イオン,連15.2,"7,078,577","141,368","152,509","42,069",50.2,28記
1688,"8267
",イオン,連16.2,"8,176,732","176,977","179,674","6,008",7.2,28
1689,"8267
",イオン,連17.2,"8,210,145","184,739","187,351","11,255",13.4,30
1690,"8267
",イオン,連18.2,"8,390,012","210,273","213,772","24,522",29.2,30
1691,"8267
",イオン,連19.2予,--,--,--,--,--,--
1692,"8267
",イオン,連20.2予,--,--,--,--,--,--
1693,"8267
",イオン,中18.8,"4,266,401","89,854","90,898","10,560",12.6,17
1694,"8267
",イオン,中19.8予,--,--,--,--,--,--
1695,"8267
",イオン,会19.2予,--,--,--,--,--,--
1696,"8303
",新生銀行,連14.3*,"375,232",‥,"44,147","41,374",155.9,10
1697,"8303
",新生銀行,連15.3*,"397,394",‥,"73,082","67,873",255.7,10
1698,"8303
",新生銀行,連16.3*,"375,732",‥,"62,090","60,951",229.6,10
1699,"8303
",新生銀行,連17.3*,"380,444",‥,"47,542","50,759",194.6,10
1700,"8303
",新生銀行,連18.3,"383,869",‥,"56,811","51,414",199.0,10
1701,"8303
",新生銀行,連19.3予,--,--,--,--,--,--
1702,"8303
",新生銀行,連20.3予,--,--,--,--,--,--
1703,"8303
",新生銀行,中18.9,"187,397",‥,"29,658","27,689",110.7,0
1704,"8303
",新生銀行,中19.9予,--,--,--,--,--,--
1705,"8303
",新生銀行,会19.3予,--,--,--,--,--,--
1706,"8304
",あおぞら銀行,連14.3*,"131,834",‥,"52,186","42,328",348.7,145
1707,"8304
",あおぞら銀行,連15.3*,"130,035",‥,"59,671","43,689",361.9,149
1708,"8304
",あおぞら銀行,連16.3*,"124,054",‥,"55,721","43,499",372.9,186
1709,"8304
",あおぞら銀行,連17.3*,"134,704",‥,"51,764","43,849",375.9,187
1710,"8304
",あおぞら銀行,連18.3*,"148,819",‥,"57,984","43,064",369.2,184
1711,"8304
",あおぞら銀行,連19.3予,--,--,--,--,--,--
1712,"8304
",あおぞら銀行,連20.3予,--,--,--,--,--,--
1713,"8304
",あおぞら銀行,中18.9,"83,753",‥,"29,639","21,377",183.2,80
1714,"8304
",あおぞら銀行,中19.9予,--,--,--,--,--,--
1715,"8304
",あおぞら銀行,会19.3予,--,--,--,--,--,--
1716,"8306
",三菱ＵＦＪフィナンシャル・グループ,連15.3,"5,638,402","1,558,547","1,713,001","1,033,759",73.2,18
1717,"8306
",三菱ＵＦＪフィナンシャル・グループ,連16.3,"5,714,419","1,733,635","1,539,486","951,402",68.5,18
1718,"8306
",三菱ＵＦＪフィナンシャル・グループ,連17.3,"5,979,568","1,207,974","1,360,767","926,440",68.3,18
1719,"8306
",三菱ＵＦＪフィナンシャル・グループ,連18.3,"6,068,061","1,232,800","1,462,418","989,664",74.6,19
1720,"8306
",三菱ＵＦＪフィナンシャル・グループ,連19.3予,--,--,--,--,--,--
1721,"8306
",三菱ＵＦＪフィナンシャル・グループ,連20.3予,--,--,--,--,--,--
1722,"8306
",三菱ＵＦＪフィナンシャル・グループ,中18.9,"3,375,731","568,141","885,919","650,796",49.7,11
