,銘柄番号,企業名,時期,売上高,営業利益,経常利益,純利益,1株益,1株配
19875,"9627
",アインホールディングス,連14.4*,"170,225","10,113","10,587","5,259",165.0,30
19876,"9627
",アインホールディングス,連15.4,"187,904","11,452","11,697","6,197",195.5,30
19877,"9627
",アインホールディングス,連16.4,"234,843","14,619","15,158","7,917",249.7,40
19878,"9627
",アインホールディングス,連17.4,"248,110","14,563","15,080","7,949",250.7,50
19879,"9627
",アインホールディングス,連18.4,"268,385","19,622","20,129","10,567",310.1,50
19880,"9627
",アインホールディングス,連19.4予,--,--,--,--,--,--
19881,"9627
",アインホールディングス,連20.4予,--,--,--,--,--,--
19882,"9627
",アインホールディングス,中18.10,"131,781","6,731","7,018","3,639",102.7,0
19883,"9627
",アインホールディングス,中19.10予,--,--,--,--,--,--
19884,"9627
",アインホールディングス,会19.4予,--,--,--,--,--,--
19885,"9628
",燦ホールディングス,連14.3,"18,062","1,638","1,621",953,169.8,40
19886,"9628
",燦ホールディングス,連15.3,"18,437","2,018","2,021",985,175.4,40
19887,"9628
",燦ホールディングス,連16.3,"18,509","1,739","1,742",368,65.6,40
19888,"9628
",燦ホールディングス,連17.3,"18,677","2,019","2,064","1,345",239.6,45
19889,"9628
",燦ホールディングス,連18.3,"20,070","2,658","2,650","1,573",280.1,50
19890,"9628
",燦ホールディングス,連19.3予,--,--,--,--,--,--
19891,"9628
",燦ホールディングス,連20.3予,--,--,--,--,--,--
19892,"9628
",燦ホールディングス,中18.9,"10,023","1,458","1,456","1,042",185.7,27
19893,"9628
",燦ホールディングス,中19.9予,--,--,--,--,--,--
19894,"9628
",燦ホールディングス,会19.3予,--,--,--,--,--,--
19895,"9629
",ピー・シー・エー,連14.3,"10,474","1,110","1,138",604,88.2,41記
19896,"9629
",ピー・シー・エー,連15.3,"8,168",-179,-157,-207,-30.2,31
19897,"9629
",ピー・シー・エー,連16.3,"8,440",40,66,-93,-13.7,31
19898,"9629
",ピー・シー・エー,連17.3,"9,360",432,463,160,23.5,31
19899,"9629
",ピー・シー・エー,連18.3,"9,785",807,834,441,64.4,31
19900,"9629
",ピー・シー・エー,連19.3予,--,--,--,--,--,--
19901,"9629
",ピー・シー・エー,連20.3予,--,--,--,--,--,--
19902,"9629
",ピー・シー・エー,中18.9,"4,917",244,268,196,28.6,0
19903,"9629
",ピー・シー・エー,中19.9予,--,--,--,--,--,--
19904,"9629
",ピー・シー・エー,会19.3予,--,--,--,--,--,--
19905,"9632
",スバル興業,連14.1*,"17,703","1,024","1,069",639,244.4,75
19906,"9632
",スバル興業,連15.1*,"20,073","1,776","1,813","1,056",404.0,100
19907,"9632
",スバル興業,連16.1*,"20,279","1,858","1,892","1,229",471.3,110特記
19908,"9632
",スバル興業,連17.1*,"20,255","2,169","2,201","1,462",564.1,130特
19909,"9632
",スバル興業,連18.1*,"23,339","3,151","3,187","2,094",814.2,180特
19910,"9632
",スバル興業,連19.1予,--,--,--,--,--,--
19911,"9632
",スバル興業,連20.1予,--,--,--,--,--,--
19912,"9632
",スバル興業,中18.7,"12,823","1,871","1,889","1,219",474.2,50
19913,"9632
",スバル興業,中19.7予,--,--,--,--,--,--
19914,"9632
",スバル興業,会19.1予,--,--,--,--,--,--
19915,"9633
",東京テアトル,連14.3*,"15,650",-210,-330,834,105.7,10
19916,"9633
",東京テアトル,連15.3*,"15,304",234,334,322,40.9,10
19917,"9633
",東京テアトル,連16.3*,"16,463",438,502,363,46.1,10
19918,"9633
",東京テアトル,連17.3*,"19,245",363,449,233,29.7,10
19919,"9633
",東京テアトル,連18.3,"18,237",25,120,47,6.1,10
19920,"9633
",東京テアトル,連19.3予,--,--,--,--,--,--
19921,"9633
",東京テアトル,連20.3予,--,--,--,--,--,--
19922,"9633
",東京テアトル,中18.9,"8,123",4,57,-135,-17.6,0
19923,"9633
",東京テアトル,中19.9予,--,--,--,--,--,--
19924,"9633
",東京テアトル,会19.3予,--,--,--,--,--,--
19925,"9644
",タナベ経営,単14.3,"7,582",673,709,780,90.1,30
19926,"9644
",タナベ経営,単15.3,"7,865",762,808,315,36.4,33
19927,"9644
",タナベ経営,単16.3,"8,297",856,886,582,67.2,38
19928,"9644
",タナベ経営,単17.3,"8,389",878,915,638,73.7,40
19929,"9644
",タナベ経営,単18.3,"8,797",936,965,675,78.0,41
19930,"9644
",タナベ経営,単19.3予,--,--,--,--,--,--
19931,"9644
",タナベ経営,単20.3予,--,--,--,--,--,--
19932,"9644
",タナベ経営,中18.9,"4,083",446,461,320,37.0,0
19933,"9644
",タナベ経営,中19.9予,--,--,--,--,--,--
19934,"9644
",タナベ経営,会19.3予,--,--,--,--,--,--
19935,"9658
",ビジネスブレイン太田昭和,連14.3,"16,973","1,003","1,022",567,110.3,19
19936,"9658
",ビジネスブレイン太田昭和,連15.3,"18,336","1,044","1,067",632,122.3,22記
19937,"9658
",ビジネスブレイン太田昭和,連16.3,"20,540",891,918,551,103.6,28記
19938,"9658
",ビジネスブレイン太田昭和,連17.3,"23,016",817,751,439,79.2,30
19939,"9658
",ビジネスブレイン太田昭和,連18.3,"23,509","1,159","1,135",732,128.1,35記
19940,"9658
",ビジネスブレイン太田昭和,連19.3予,--,--,--,--,--,--
19941,"9658
",ビジネスブレイン太田昭和,連20.3予,--,--,--,--,--,--
19942,"9658
",ビジネスブレイン太田昭和,中18.9,"11,513",728,740,460,79.3,20
19943,"9658
",ビジネスブレイン太田昭和,中19.9予,--,--,--,--,--,--
19944,"9658
",ビジネスブレイン太田昭和,会19.3予,--,--,--,--,--,--
19945,"9663
",ナガワ,連14.3,"24,068","3,325","3,450","1,876",133.6,25
19946,"9663
",ナガワ,連15.3,"24,521","3,771","3,977","2,279",163.9,40特
19947,"9663
",ナガワ,連16.3,"26,330","3,982","3,952","2,268",163.4,40記
19948,"9663
",ナガワ,連17.3,"27,057","4,063","4,365","2,833",206.3,40記
19949,"9663
",ナガワ,連18.3,"27,442","4,281","4,459","2,921",212.4,50特
19950,"9663
",ナガワ,連19.3予,--,--,--,--,--,--
19951,"9663
",ナガワ,連20.3予,--,--,--,--,--,--
19952,"9663
",ナガワ,中18.9,"13,459","1,771","1,863","1,181",81.1,0
19953,"9663
",ナガワ,中19.9予,--,--,--,--,--,--
19954,"9663
",ナガワ,会19.3予,--,--,--,--,--,--
19955,"9671
",よみうりランド,連14.3*,"16,771","2,455","3,202","1,940",249.4,50
19956,"9671
",よみうりランド,連15.3*,"17,295","2,276","3,089","1,769",228.7,50
19957,"9671
",よみうりランド,連16.3*,"18,771","1,983","2,854","1,986",257.1,55記
19958,"9671
",よみうりランド,連17.3*,"21,051","2,106","2,620","3,551",461.3,50
19959,"9671
",よみうりランド,連18.3*,"20,921","2,315","2,568","2,623",341.2,50
19960,"9671
",よみうりランド,連19.3予,--,--,--,--,--,--
19961,"9671
",よみうりランド,連20.3予,--,--,--,--,--,--
19962,"9671
",よみうりランド,中18.9,"9,875",995,"1,155",799,104.0,25
19963,"9671
",よみうりランド,中19.9予,--,--,--,--,--,--
19964,"9671
",よみうりランド,会19.3予,--,--,--,--,--,--
19965,"9672
",東京都競馬,連15.12*,"18,452","4,722","4,695","2,578",90.2,35
19966,"9672
",東京都競馬,連16.12*,"19,834","5,131","5,098","3,087",108.1,40
19967,"9672
",東京都競馬,連17.12*,"21,302","6,033","5,999","4,054",141.9,40
19968,"9672
",東京都競馬,連18.12予,--,--,--,--,--,--
19969,"9672
",東京都競馬,連19.12予,--,--,--,--,--,--
19970,"9672
",東京都競馬,中18.6,"10,078","2,825","2,816","1,945",68.1,20
19971,"9672
",東京都競馬,中19.6予,--,--,--,--,--,--
19972,"9672
",東京都競馬,四17.1-9,"15,983","4,751","4,723","3,250",113.8,
19973,"9672
",東京都競馬,四18.1-9,"17,117","5,359","5,325","3,879",135.8,
19974,"9672
",東京都競馬,会18.12予,--,--,--,--,--,--
19975,"9675
",常磐興産,連14.3*,"54,429","2,137","1,696","1,504",169.1,20
19976,"9675
",常磐興産,連15.3*,"49,461","1,855","1,424","1,509",171.8,20
19977,"9675
",常磐興産,連16.3*,"35,767","1,822","1,519","1,348",153.5,20
19978,"9675
",常磐興産,連17.3,"36,177","1,101",789,548,62.5,20
19979,"9675
",常磐興産,連18.3,"29,057","1,252","1,096",837,95.3,20
19980,"9675
",常磐興産,連19.3予,--,--,--,--,--,--
19981,"9675
",常磐興産,連20.3予,--,--,--,--,--,--
19982,"9675
",常磐興産,中18.9,"14,191",501,434,324,36.9,0
19983,"9675
",常磐興産,中19.9予,--,--,--,--,--,--
19984,"9675
",常磐興産,会19.3予,--,--,--,--,--,--
19985,"9678
",カナモト,連15.10,"133,292","16,270","16,164","9,557",266.3,35
19986,"9678
",カナモト,連16.10,"144,870","15,134","14,405","8,098",229.2,45
19987,"9678
",カナモト,連17.10,"158,428","16,665","17,193","10,744",304.1,50
19988,"9678
",カナモト,連18.10予,--,--,--,--,--,--
19989,"9678
",カナモト,連19.10予,--,--,--,--,--,--
19990,"9678
",カナモト,中18.4,"85,349","10,994","11,155","6,735",190.6,20
19991,"9678
",カナモト,中19.4予,--,--,--,--,--,--
19992,"9678
",カナモト,四16.11-7,"116,903","12,097","12,449","7,850",222.2,
19993,"9678
",カナモト,四17.11-7,"125,075","13,415","13,659","8,255",233.6,
19994,"9678
",カナモト,会18.10予,--,--,--,--,--,--
19995,"9681
",東京ドーム,連14.1*,"83,562","11,724","9,318","8,077",84.7,10
19996,"9681
",東京ドーム,連15.1*,"83,215","11,270","9,136","7,441",78.1,12
19997,"9681
",東京ドーム,連16.1*,"85,875","12,737","10,636","4,559",47.8,12
19998,"9681
",東京ドーム,連17.1,"87,761","12,589","10,771","6,635",69.6,14
19999,"9681
",東京ドーム,連18.1,"83,686","11,389","10,057","8,116",85.2,19
20000,"9681
",東京ドーム,連19.1予,--,--,--,--,--,--
20001,"9681
",東京ドーム,連20.1予,--,--,--,--,--,--
20002,"9681
",東京ドーム,中18.7,"41,833","5,929","5,371","4,171",43.8,0
20003,"9681
",東京ドーム,中19.7予,--,--,--,--,--,--
20004,"9681
",東京ドーム,会19.1予,--,--,--,--,--,--
20005,"9682
",ＤＴＳ,連14.3,"64,174","4,741","4,810","2,653",111.6,35
20006,"9682
",ＤＴＳ,連15.3,"74,609","6,432","6,518","3,692",156.7,50
20007,"9682
",ＤＴＳ,連16.3,"82,537","7,599","7,707","4,341",186.7,60
20008,"9682
",ＤＴＳ,連17.3,"79,858","7,986","8,093","5,121",222.5,70
20009,"9682
",ＤＴＳ,連18.3,"83,163","8,523","8,574","5,765",247.9,80記
20010,"9682
",ＤＴＳ,連19.3予,--,--,--,--,--,--
20011,"9682
",ＤＴＳ,連20.3予,--,--,--,--,--,--
20012,"9682
",ＤＴＳ,中18.9,"41,569","4,438","4,508","3,067",131.4,35
20013,"9682
",ＤＴＳ,中19.9予,--,--,--,--,--,--
20014,"9682
",ＤＴＳ,会19.3予,--,--,--,--,--,--
20015,"9684
",スクウェア・エニックス・ホールディングス,連14.3,"155,023","10,543","12,534","6,598",57.3,30
20016,"9684
",スクウェア・エニックス・ホールディングス,連15.3,"167,891","16,426","16,984","9,831",84.3,30
20017,"9684
",スクウェア・エニックス・ホールディングス,連16.3,"214,101","26,018","25,322","19,884",163.0,48
20018,"9684
",スクウェア・エニックス・ホールディングス,連17.3,"256,824","31,295","31,128","20,039",164.2,50
20019,"9684
",スクウェア・エニックス・ホールディングス,連18.3,"250,394","38,176","36,124","25,821",215.3,65
20020,"9684
",スクウェア・エニックス・ホールディングス,連19.3予,--,--,--,--,--,--
20021,"9684
",スクウェア・エニックス・ホールディングス,連20.3予,--,--,--,--,--,--
20022,"9684
",スクウェア・エニックス・ホールディングス,中18.9,"112,234","10,077","15,015","8,639",72.5,10
20023,"9684
",スクウェア・エニックス・ホールディングス,中19.9予,--,--,--,--,--,--
20024,"9684
",スクウェア・エニックス・ホールディングス,会19.3予,--,--,--,--,--,--
20025,"9692
",シーイーシー,連14.1*,"40,923","1,956","1,930","1,120",32.1,10
20026,"9692
",シーイーシー,連15.1*,"41,838","2,874","2,820","1,762",50.5,12.5特
20027,"9692
",シーイーシー,連16.1*,"42,750","3,255","3,440","1,289",36.9,12.5
20028,"9692
",シーイーシー,連17.1*,"43,976","3,311","3,420","2,612",74.8,17.5
20029,"9692
",シーイーシー,連18.1*,"45,994","3,748","3,819","2,604",74.6,20
20030,"9692
",シーイーシー,連19.1*予,--,--,--,--,--,--
20031,"9692
",シーイーシー,連20.1予,--,--,--,--,--,--
20032,"9692
",シーイーシー,中18.7*,"25,308","2,537","2,558","1,725",49.4,15記
20033,"9692
",シーイーシー,中19.7予,--,--,--,--,--,--
20034,"9692
",シーイーシー,会19.1予,--,--,--,--,--,--
20035,"9697
",カプコン,連14.3*,"102,200","10,299","10,946","3,444",30.6,20
20036,"9697
",カプコン,連15.3*,"64,277","10,582","10,851","6,616",58.8,20
20037,"9697
",カプコン,連16.3*,"77,021","12,029","11,348","7,745",68.9,20
20038,"9697
",カプコン,連17.3*,"87,170","13,650","12,589","8,879",80.2,25
20039,"9697
",カプコン,連18.3*,"94,515","16,037","15,254","10,937",99.9,30
20040,"9697
",カプコン,連19.3予,--,--,--,--,--,--
20041,"9697
",カプコン,連20.3予,--,--,--,--,--,--
20042,"9697
",カプコン,中18.9,"43,327","10,508","10,297","6,849",62.6,15
20043,"9697
",カプコン,中19.9予,--,--,--,--,--,--
20044,"9697
",カプコン,会19.3予,--,--,--,--,--,--
20045,"9699
",西尾レントオール,連14.9,"104,094","14,033","14,334","8,881",332.3,50特
20046,"9699
",西尾レントオール,連15.9,"111,405","12,954","12,715","7,561",282.9,50
20047,"9699
",西尾レントオール,連16.9,"115,937","11,805","11,292","6,920",258.9,57
20048,"9699
",西尾レントオール,連17.9,"123,538","11,121","11,017","7,171",275.8,57
20049,"9699
",西尾レントオール,連18.9,"136,682","14,770","14,489","9,323",346.0,70
20050,"9699
",西尾レントオール,連19.9予,--,--,--,--,--,--
20051,"9699
",西尾レントオール,連20.9予,--,--,--,--,--,--
20052,"9699
",西尾レントオール,中18.3,"69,236","9,002","8,988","5,684",219.9,0
20053,"9699
",西尾レントオール,中19.3予,--,--,--,--,--,--
20054,"9699
",西尾レントオール,会19.9予,--,--,--,--,--,--
20055,"9702
",アイ・エス・ビー,連15.12,"12,823",399,427,180,37.4,35特記
20056,"9702
",アイ・エス・ビー,連16.12,"13,395",302,325,175,34.3,25
20057,"9702
",アイ・エス・ビー,連17.12,"16,668",596,627,307,60.3,25
20058,"9702
",アイ・エス・ビー,連18.12予,--,--,--,--,--,--
20059,"9702
",アイ・エス・ビー,連19.12予,--,--,--,--,--,--
20060,"9702
",アイ・エス・ビー,中18.6,"8,688",519,529,360,70.7,0
20061,"9702
",アイ・エス・ビー,中19.6予,--,--,--,--,--,--
20062,"9702
",アイ・エス・ビー,四17.1-9,"12,280",447,447,193,37.9,
20063,"9702
",アイ・エス・ビー,四18.1-9,"12,930",676,687,409,80.2,
20064,"9702
",アイ・エス・ビー,会18.12予,--,--,--,--,--,--
20065,"9704
",アゴーラ・ホスピタリティー・グループ,連15.12,"8,040",489,371,-166,-0.6,0
20066,"9704
",アゴーラ・ホスピタリティー・グループ,連16.12,"7,961",258,162,450,1.6,0
20067,"9704
",アゴーラ・ホスピタリティー・グループ,連17.12,"7,603",-31,70,248,1.0,0
20068,"9704
",アゴーラ・ホスピタリティー・グループ,連18.12予,--,--,--,--,--,--
20069,"9704
",アゴーラ・ホスピタリティー・グループ,連19.12予,--,--,--,--,--,--
20070,"9704
",アゴーラ・ホスピタリティー・グループ,中18.6,"3,355",-57,-201,-280,-1.1,0
20071,"9704
",アゴーラ・ホスピタリティー・グループ,中19.6予,--,--,--,--,--,--
20072,"9704
",アゴーラ・ホスピタリティー・グループ,四17.1-9,"5,653",-35,-2,210,0.8,
20073,"9704
",アゴーラ・ホスピタリティー・グループ,四18.1-9,"5,076",-50,-217,-317,-1.3,
20074,"9704
",アゴーラ・ホスピタリティー・グループ,会18.12予,--,--,--,--,--,--
20075,"9706
",日本空港ビルデング,連14.3,"147,116","6,194","5,723","2,979",36.7,13
20076,"9706
",日本空港ビルデング,連15.3,"173,505","9,888","11,849","6,648",81.8,21
20077,"9706
",日本空港ビルデング,連16.3,"204,134","11,302","13,654","8,870",109.2,33
20078,"9706
",日本空港ビルデング,連17.3,"204,953","9,497","12,843","6,886",84.8,33
20079,"9706
",日本空港ビルデング,連18.3,"225,953","13,429","16,696","11,776",145.0,44
20080,"9706
",日本空港ビルデング,連19.3予,--,--,--,--,--,--
20081,"9706
",日本空港ビルデング,連20.3予,--,--,--,--,--,--
20082,"9706
",日本空港ビルデング,中18.9,"137,423","12,961","11,761","28,202",347.2,23
20083,"9706
",日本空港ビルデング,中19.9予,--,--,--,--,--,--
20084,"9706
",日本空港ビルデング,会19.3予,--,--,--,--,--,--
20085,"9715
",トランスコスモス,連13.3,"166,335","7,253","8,507","4,919",119.6,36
20086,"9715
",トランスコスモス,連14.3,"186,503","9,541","10,082","6,289",152.9,46
20087,"9715
",トランスコスモス,連15.3,"199,178","9,166","9,603","7,349",178.7,54
20088,"9715
",トランスコスモス,連16.3,"224,605","9,725","8,870","7,587",184.5,56
20089,"9715
",トランスコスモス,連17.3,"242,314","8,080","6,742","7,156",172.9,52
20090,"9715
",トランスコスモス,連18.3,"266,645","6,092","1,802","-2,176",-52.5,23
20091,"9715
",トランスコスモス,連19.3予,--,--,--,--,--,--
20092,"9715
",トランスコスモス,連20.3予,--,--,--,--,--,--
20093,"9715
",トランスコスモス,中18.9,"137,689","1,600","2,104","5,232",126.2,0
20094,"9715
",トランスコスモス,中19.9予,--,--,--,--,--,--
20095,"9716
",乃村工藝社,連14.2,"98,410","4,313","4,381","1,845",33.1,16特
20096,"9716
",乃村工藝社,連15.2,"103,129","5,211","5,434","3,193",57.4,26
20097,"9716
",乃村工藝社,連16.2,"108,340","6,033","6,200","3,841",69.1,30
20098,"9716
",乃村工藝社,連17.2,"115,561","7,608","7,809","5,056",90.9,40記
20099,"9716
",乃村工藝社,連18.2,"115,841","8,171","8,373","5,638",101.4,45
20100,"9716
",乃村工藝社,連19.2予,--,--,--,--,--,--
20101,"9716
",乃村工藝社,連20.2予,--,--,--,--,--,--
20102,"9716
",乃村工藝社,中18.8,"52,242","3,470","3,587","2,767",49.7,0
20103,"9716
",乃村工藝社,中19.8予,--,--,--,--,--,--
20104,"9716
",乃村工藝社,会19.2予,--,--,--,--,--,--
20105,"9717
",ジャステック,連15.11,"14,377","1,593","1,800","2,390",137.2,30
20106,"9717
",ジャステック,連16.11,"16,226","1,994","2,200","1,351",78.3,30
20107,"9717
",ジャステック,連17.11,"16,841","2,089","2,223","1,614",94.3,30
20108,"9717
",ジャステック,単18.11予,--,--,--,--,--,--
20109,"9717
",ジャステック,単19.11予,--,--,--,--,--,--
20110,"9717
",ジャステック,中18.5,"7,449",822,984,663,38.6,0
20111,"9717
",ジャステック,中19.5予,--,--,--,--,--,--
20112,"9717
",ジャステック,四16.12-8,"12,754","1,539","1,651","1,114",65.2,
20113,"9717
",ジャステック,四17.12-8,"11,147","1,274","1,551","1,049",61.0,
20114,"9717
",ジャステック,会18.11予,--,--,--,--,--,--
20115,"9719
",ＳＣＳＫ,連14.3,"288,236","23,974","25,690","18,387",177.3,40
20116,"9719
",ＳＣＳＫ,連15.3,"297,633","28,003","30,667","15,638",150.7,50
20117,"9719
",ＳＣＳＫ,連16.3,"323,945","31,785","33,610","26,956",259.7,75
20118,"9719
",ＳＣＳＫ,連17.3,"329,303","33,714","36,121","28,458",274.2,90
20119,"9719
",ＳＣＳＫ,連18.3,"336,654","34,602","36,291","32,488",313.0,95
20120,"9719
",ＳＣＳＫ,連19.3予,--,--,--,--,--,--
20121,"9719
",ＳＣＳＫ,連20.3予,--,--,--,--,--,--
20122,"9719
",ＳＣＳＫ,中18.9,"167,424","16,004","16,364","10,836",104.4,50
20123,"9719
",ＳＣＳＫ,中19.9予,--,--,--,--,--,--
20124,"9719
",ＳＣＳＫ,会19.3予,--,--,--,--,--,--
20125,"9722
",藤田観光,連15.12*,"63,981",39,-172,32,2.7,40
20126,"9722
",藤田観光,連16.12*,"68,789","1,712","1,698",858,71.7,40
20127,"9722
",藤田観光,連17.12,"70,624","1,995","2,048","1,672",139.5,40
20128,"9722
",藤田観光,連18.12予,--,--,--,--,--,--
20129,"9722
",藤田観光,連19.12予,--,--,--,--,--,--
20130,"9722
",藤田観光,中18.6,"33,591",-64,-29,-32,-2.7,0
20131,"9722
",藤田観光,中19.6予,--,--,--,--,--,--
20132,"9722
",藤田観光,四17.1-9,"50,849",325,458,825,68.9,
20133,"9722
",藤田観光,四18.1-9,"49,819",-474,-351,-377,-31.5,
20134,"9722
",藤田観光,会18.12予,--,--,--,--,--,--
20135,"9726
",ＫＮＴ－ＣＴホールディングス,連14.12*,"433,432","3,377","4,098","-1,254",-46.5,0
20136,"9726
",ＫＮＴ－ＣＴホールディングス,連15.12*,"424,930","6,394","6,668","4,340",160.3,0
20137,"9726
",ＫＮＴ－ＣＴホールディングス,連16.3*変,"84,971","-2,651","-2,645","-1,843",-67.9,0
20138,"9726
",ＫＮＴ－ＣＴホールディングス,連17.3*,"396,004","2,968","3,045","-1,329",-48.9,0
20139,"9726
",ＫＮＴ－ＣＴホールディングス,連18.3,"405,172","3,177","3,342","1,412",51.7,0
20140,"9726
",ＫＮＴ－ＣＴホールディングス,連19.3予,--,--,--,--,--,--
20141,"9726
",ＫＮＴ－ＣＴホールディングス,連20.3予,--,--,--,--,--,--
20142,"9726
",ＫＮＴ－ＣＴホールディングス,中18.9,"207,497","1,527","1,711","1,652",60.5,0
20143,"9726
",ＫＮＴ－ＣＴホールディングス,中19.9予,--,--,--,--,--,--
20144,"9726
",ＫＮＴ－ＣＴホールディングス,会19.3予,--,--,--,--,--,--
20145,"9728
",日本管財,連14.3*,"85,413","5,138","5,577","3,225",95.6,21
20146,"9728
",日本管財,連15.3*,"87,379","5,423","6,037","3,892",114.6,25
20147,"9728
",日本管財,連16.3*,"90,078","5,227","5,806","3,958",116.1,34.5
20148,"9728
",日本管財,連17.3,"92,490","5,522","5,963","4,227",123.5,40
20149,"9728
",日本管財,連18.3,"96,478","5,772","6,379","4,446",129.3,42
20150,"9728
",日本管財,連19.3予,--,--,--,--,--,--
20151,"9728
",日本管財,連20.3予,--,--,--,--,--,--
20152,"9728
",日本管財,中18.9,"46,256","2,884","3,042","1,894",55.1,25
20153,"9728
",日本管財,中19.9予,--,--,--,--,--,--
20154,"9728
",日本管財,会19.3予,--,--,--,--,--,--
20155,"9729
",トーカイ,連14.3*,"95,167","6,952","7,242","3,557",99.5,16
20156,"9729
",トーカイ,連15.3*,"98,159","7,092","7,338","4,586",127.9,19.5
20157,"9729
",トーカイ,連16.3*,"105,517","7,513","7,727","5,226",145.3,22記
20158,"9729
",トーカイ,連17.3*,"104,572","7,443","7,691","5,306",147.4,23
20159,"9729
",トーカイ,連18.3*,"109,385","7,638","7,854","5,568",154.7,30
20160,"9729
",トーカイ,連19.3予,--,--,--,--,--,--
20161,"9729
",トーカイ,連20.3予,--,--,--,--,--,--
20162,"9729
",トーカイ,中18.9,"57,489","3,390","3,553","2,239",62.2,15
20163,"9729
",トーカイ,中19.9予,--,--,--,--,--,--
20164,"9729
",トーカイ,会19.3予,--,--,--,--,--,--
20165,"9731
",白洋舍,連15.12*,"47,768","1,353","1,425",735,192.0,60記
20166,"9731
",白洋舍,連16.12*,"48,977","1,414","1,338","1,005",262.6,60特
20167,"9731
",白洋舍,連17.12,"50,738","1,336","1,475","1,050",275.4,60特
20168,"9731
",白洋舍,連18.12予,--,--,--,--,--,--
20169,"9731
",白洋舍,連19.12予,--,--,--,--,--,--
20170,"9731
",白洋舍,中18.6,"25,712","1,100","1,096",665,174.9,25
20171,"9731
",白洋舍,中19.6予,--,--,--,--,--,--
20172,"9731
",白洋舍,四17.1-9,"37,970","1,337","1,429","1,031",270.4,
20173,"9731
",白洋舍,四18.1-9,"38,011",965,"1,043",568,149.4,
20174,"9731
",白洋舍,会18.12予,--,--,--,--,--,--
20175,"9735
",セコム,連14.3,"822,228","120,018","126,677","69,876",320.1,115
20176,"9735
",セコム,連15.3,"840,722","123,615","136,688","75,392",345.4,125
20177,"9735
",セコム,連16.3,"881,028","128,582","134,826","77,039",353.0,135
20178,"9735
",セコム,連17.3,"928,098","131,050","147,033","84,170",385.6,145
20179,"9735
",セコム,連18.3,"970,624","135,448","144,318","86,993",398.6,155
20180,"9735
",セコム,連19.3予,--,--,--,--,--,--
20181,"9735
",セコム,連20.3予,--,--,--,--,--,--
20182,"9735
",セコム,中18.9,"470,983","54,902","67,458","44,575",204.2,80
20183,"9735
",セコム,中19.9予,--,--,--,--,--,--
20184,"9735
",セコム,会19.3予,--,--,--,--,--,--
20185,"9739
",ＮＳＷ,連14.3,"26,944","1,402","1,413",904,60.7,15
20186,"9739
",ＮＳＷ,連15.3,"28,163","1,766","1,866","1,016",68.3,15
20187,"9739
",ＮＳＷ,連16.3,"29,943","2,020","2,064","1,223",82.1,30記
20188,"9739
",ＮＳＷ,連17.3,"30,667","2,390","2,451","1,702",114.3,20
20189,"9739
",ＮＳＷ,連18.3,"33,502","2,940","2,975","2,065",138.7,25
20190,"9739
",ＮＳＷ,連19.3予,--,--,--,--,--,--
20191,"9739
",ＮＳＷ,連20.3予,--,--,--,--,--,--
20192,"9739
",ＮＳＷ,中18.9,"16,752","1,409","1,437",954,64.0,12.5
20193,"9739
",ＮＳＷ,中19.9予,--,--,--,--,--,--
20194,"9739
",ＮＳＷ,会19.3予,--,--,--,--,--,--
20195,"9740
",ＣＳＰ,連14.2,"41,439","1,073","1,292",680,47.3,28
20196,"9740
",ＣＳＰ,連15.2,"42,824","1,085","1,311",694,48.0,28
20197,"9740
",ＣＳＰ,連16.2,"46,351",919,"1,194","1,652",113.3,33記
20198,"9740
",ＣＳＰ,連17.2,"49,318","1,724","2,092","1,149",78.8,30特
20199,"9740
",ＣＳＰ,連18.2,"53,714","1,733","2,034","1,345",92.2,30特
20200,"9740
",ＣＳＰ,連19.2予,--,--,--,--,--,--
20201,"9740
",ＣＳＰ,連20.2予,--,--,--,--,--,--
20202,"9740
",ＣＳＰ,中18.8,"30,825","1,927","2,080","1,209",82.9,18
20203,"9740
",ＣＳＰ,中19.8予,--,--,--,--,--,--
20204,"9740
",ＣＳＰ,会19.2予,--,--,--,--,--,--
20205,"9742
",アイネス,連14.3,"35,112","1,900","1,935","1,053",32.9,16
20206,"9742
",アイネス,連15.3,"38,855","1,949","1,986",847,26.5,21記
20207,"9742
",アイネス,連16.3,"39,455","2,212","2,267","1,454",47.8,16
20208,"9742
",アイネス,連17.3,"38,488","2,407","2,427","1,613",60.2,18
20209,"9742
",アイネス,連18.3,"36,119","1,608","1,657","1,057",40.5,20
20210,"9742
",アイネス,連19.3予,--,--,--,--,--,--
20211,"9742
",アイネス,連20.3予,--,--,--,--,--,--
20212,"9742
",アイネス,中18.9,"17,655",597,631,359,13.2,10
20213,"9742
",アイネス,中19.9予,--,--,--,--,--,--
20214,"9742
",アイネス,会19.3予,--,--,--,--,--,--
20215,"9743
",丹青社,連14.1*,"57,074","2,061","2,177","2,565",53.3,5.13
20216,"9743
",丹青社,連15.1*,"63,373","2,749","2,934","3,936",81.8,8
20217,"9743
",丹青社,連16.1*,"67,612","3,218","3,303","4,379",91.0,15.3記
20218,"9743
",丹青社,連17.1,"70,781","3,929","4,115","2,626",54.6,22
20219,"9743
",丹青社,連18.1,"75,156","4,587","4,741","3,221",67.0,36記
20220,"9743
",丹青社,連19.1予,--,--,--,--,--,--
20221,"9743
",丹青社,連20.1予,--,--,--,--,--,--
